epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
141,96.013,0.54422,0.34897,0.92455,0.98433,1,0.995,0.86641,0.6525,0.30535,0.95725,0.00038375,0.00038375,0.00038375
142,96.6628,0.44298,0.30035,0.85928,0.98375,0.99833,0.995,0.86432,0.63687,0.29817,0.956,0.000377563,0.000377563,0.000377563
143,97.2877,0.41683,0.28973,0.85078,0.98375,0.99833,0.995,0.86432,0.63687,0.29817,0.956,0.000371375,0.000371375,0.000371375
144,97.9453,0.3704,0.27227,0.83111,0.98371,0.99826,0.995,0.8697,0.61621,0.28934,0.94681,0.000365188,0.000365188,0.000365188
145,98.5694,0.42329,0.28997,0.86225,0.98371,0.99826,0.995,0.8697,0.61621,0.28934,0.94681,0.000359,0.000359,0.000359
146,99.2068,0.40537,0.29659,0.82994,0.9857,0.99922,0.995,0.85721,0.61792,0.2936,0.9442,0.000352812,0.000352812,0.000352812
147,99.8297,0.35771,0.26984,0.84201,0.9857,0.99922,0.995,0.85721,0.61792,0.2936,0.9442,0.000346625,0.000346625,0.000346625
148,100.461,0.40443,0.30528,0.82614,0.98643,1,0.995,0.8642,0.62184,0.28131,0.93938,0.000340438,0.000340438,0.000340438
149,101.227,0.41004,0.29173,0.85766,0.98643,1,0.995,0.8642,0.62184,0.28131,0.93938,0.00033425,0.00033425,0.00033425
150,101.874,0.41382,0.30509,0.84245,0.98813,1,0.995,0.85971,0.62149,0.27478,0.9358,0.000328063,0.000328063,0.000328063
151,102.498,0.40888,0.29421,0.8465,0.98813,1,0.995,0.85971,0.62149,0.27478,0.9358,0.000321875,0.000321875,0.000321875
152,103.142,0.366,0.30354,0.84323,0.99214,1,0.995,0.85794,0.61384,0.27272,0.93012,0.000315687,0.000315687,0.000315687
153,103.762,0.39203,0.29301,0.89208,0.99214,1,0.995,0.85794,0.61384,0.27272,0.93012,0.0003095,0.0003095,0.0003095
154,104.394,0.42026,0.28911,0.8452,0.99317,1,0.995,0.86678,0.60256,0.27173,0.92789,0.000303313,0.000303313,0.000303313
155,105.02,0.35675,0.26407,0.82219,0.99317,1,0.995,0.86678,0.60256,0.27173,0.92789,0.000297125,0.000297125,0.000297125
156,105.668,0.38044,0.27311,0.84172,0.99376,1,0.995,0.87045,0.60483,0.2731,0.93301,0.000290937,0.000290937,0.000290937
157,106.302,0.37531,0.26701,0.84132,0.99376,1,0.995,0.87045,0.60483,0.2731,0.93301,0.00028475,0.00028475,0.00028475
158,106.952,0.37996,0.26118,0.81496,0.99397,1,0.995,0.86567,0.6033,0.27373,0.93653,0.000278562,0.000278562,0.000278562
159,107.576,0.41072,0.30857,0.85682,0.99397,1,0.995,0.86567,0.6033,0.27373,0.93653,0.000272375,0.000272375,0.000272375
160,108.325,0.44055,0.28985,0.89027,0.9931,1,0.995,0.8576,0.59808,0.26638,0.93223,0.000266187,0.000266187,0.000266187
161,108.94,0.37365,0.25794,0.83731,0.9931,1,0.995,0.8576,0.59808,0.26638,0.93223,0.00026,0.00026,0.00026
162,109.572,0.39993,0.28789,0.86871,0.99038,0.99918,0.995,0.87026,0.59972,0.26412,0.93138,0.000253812,0.000253812,0.000253812
163,110.196,0.38382,0.30438,0.85223,0.99038,0.99918,0.995,0.87026,0.59972,0.26412,0.93138,0.000247625,0.000247625,0.000247625
164,110.848,0.33996,0.25409,0.84274,0.9867,0.99726,0.995,0.86953,0.60508,0.27063,0.93516,0.000241438,0.000241438,0.000241438
165,111.481,0.36798,0.27427,0.83441,0.9867,0.99726,0.995,0.86953,0.60508,0.27063,0.93516,0.00023525,0.00023525,0.00023525
166,112.142,0.32714,0.23032,0.84933,0.98734,0.99768,0.995,0.85995,0.60343,0.26406,0.93798,0.000229063,0.000229063,0.000229063
167,112.762,0.41146,0.30059,0.86214,0.98734,0.99768,0.995,0.85995,0.60343,0.26406,0.93798,0.000222875,0.000222875,0.000222875
168,113.394,0.43604,0.33244,0.89555,0.98965,0.99972,0.995,0.87293,0.59954,0.26196,0.9376,0.000216688,0.000216688,0.000216688
169,114.006,0.35319,0.24984,0.82149,0.98965,0.99972,0.995,0.87293,0.59954,0.26196,0.9376,0.0002105,0.0002105,0.0002105
170,114.782,0.32056,0.23504,0.81532,0.98913,0.9991,0.995,0.87002,0.59637,0.26297,0.93599,0.000204313,0.000204313,0.000204313
171,115.393,0.32277,0.25904,0.84341,0.98913,0.9991,0.995,0.87002,0.59637,0.26297,0.93599,0.000198125,0.000198125,0.000198125
172,116.027,0.35574,0.29609,0.86875,0.98644,0.99728,0.995,0.86942,0.60811,0.26298,0.94548,0.000191938,0.000191938,0.000191938
173,116.674,0.35554,0.28934,0.83781,0.98644,0.99728,0.995,0.86942,0.60811,0.26298,0.94548,0.00018575,0.00018575,0.00018575
174,117.289,0.35929,0.25968,0.83662,0.98303,0.99626,0.995,0.85349,0.62397,0.26839,0.95299,0.000179563,0.000179563,0.000179563
175,117.865,0.37682,0.28262,0.86998,0.98303,0.99626,0.995,0.85349,0.62397,0.26839,0.95299,0.000173375,0.000173375,0.000173375
176,118.455,0.31798,0.22874,0.78962,0.99359,0.9834,0.995,0.85417,0.62177,0.27368,0.95196,0.000167188,0.000167188,0.000167188
177,119.022,0.35175,0.26348,0.85404,0.99359,0.9834,0.995,0.85417,0.62177,0.27368,0.95196,0.000161,0.000161,0.000161
178,119.613,0.34093,0.27276,0.84926,0.99337,0.9819,0.995,0.85451,0.61791,0.28005,0.94901,0.000154812,0.000154812,0.000154812
179,120.179,0.29961,0.22323,0.79664,0.99337,0.9819,0.995,0.85451,0.61791,0.28005,0.94901,0.000148625,0.000148625,0.000148625
180,120.799,0.37755,0.27723,0.85066,0.99308,0.98123,0.995,0.85661,0.61155,0.27896,0.94575,0.000142437,0.000142437,0.000142437
181,121.482,0.34912,0.25391,0.84,0.99308,0.98123,0.995,0.85661,0.61155,0.27896,0.94575,0.00013625,0.00013625,0.00013625
182,122.072,0.33553,0.23785,0.81261,0.99284,0.98069,0.995,0.85966,0.61001,0.28314,0.94458,0.000130062,0.000130062,0.000130062
183,122.648,0.40297,0.29982,0.86707,0.99284,0.98069,0.995,0.85966,0.61001,0.28314,0.94458,0.000123875,0.000123875,0.000123875
